,0,1,size
18593,solidly,RB,1
18594,solo,NN,1
18595,soluble,JJ,1
18596,solution,NN,6
18597,solutions,NNS,5
18598,solve,VB,2
18599,solve,VBP,1
18600,solved,VBN,1
18601,some,DT,306
18602,somebody,NN,4
18603,somehow,RB,2
18604,someone,NN,17
18605,something,NN,27
18606,sometime,RB,2
18607,sometimes,RB,17
18608,somewhat,RB,9
18609,son,NN,6
18610,song,NN,3
18611,sons,NNS,1
18612,soon,RB,35
18613,sooner,RBR,3
18614,soonest,JJS,1
18615,soot-stained,JJ,1
18616,sophisticated,JJ,5
18617,sophistication,NN,1
18618,sore,JJ,1
18619,soreheads,NNS,1
18620,sorely,RB,1
18621,sorry,JJ,1
18622,sort,NN,18
18623,sort,VB,6
18624,sorts,NNS,7
18625,sought,VBD,7
18626,sought,VBN,5
18627,sound,NN,8
18628,sound,VB,2
18629,sound,VBP,1
18630,sounding,VBG,1
18631,soundness,NN,2
18632,sounds,VBZ,4
18633,soup,NN,3
18634,souped-up,JJ,1
18635,soups,NNS,1
18636,sour,JJ,1
18637,sour,VB,1
18638,source,NN,10
18639,sources,NNS,13
18640,soured,VBD,1
18641,south,RB,9
18642,southern,JJ,2
18643,southwest,RB,1
18644,souvenir,NN,2
18645,sovereignty,NN,3
18646,sows,VBZ,1
18647,soybean,NN,3
18648,space,NN,22
18649,space-buying,NN,1
18650,space-science,NN,2
18651,spacecraft,NN,6
18652,spaghetti,NNS,1
18653,span,NN,3
18654,spans,NNS,2
18655,spare,JJ,1
18656,spared,VBN,1
18657,sparked,VBD,1
18658,sparked,VBN,1
18659,sparks,VBZ,1
18660,spas,NNS,2
18661,spate,NN,1
18662,spawn,VB,1
18663,spawned,VBN,1
18664,spawns,VBZ,1
18665,speak,VB,2
18666,speak,VBP,1
18667,speaker,NN,1
18668,speakers,NNS,1
18669,speaking,VBG,1
18670,speaks,VBZ,3
18671,special,JJ,45
18672,special,NN,1
18673,special-interest,JJ,4
18674,specialist,NN,5
18675,specialists,NNS,11
18676,specialize,VB,1
18677,specialized,JJ,1
18678,specializes,VBZ,5
18679,specializing,VBG,1
18680,specially,RB,4
18681,specials,NNS,2
18682,specialty,NN,7
18683,specific,JJ,14
18684,specifically,RB,3
18685,specifications,NNS,1
18686,specifics,NNS,2
18687,specified,VBN,14
18688,specify,VB,3
18689,specifying,VBG,1
18690,spectacular,JJ,2
18691,spectator,NN,1
18692,specter,NN,1
18693,spectrum,NN,2
18694,speculate,VB,1
18695,speculate,VBP,1
18696,speculated,VBD,1
18697,speculating,VBG,1
18698,speculation,NN,13
18699,speculations,NNS,2
18700,speculative,JJ,3
18701,speculator,NN,1
18702,speculators,NNS,6
18703,sped,VBD,1
18704,speech,NN,7
18705,speeches,NNS,2
18706,speed,NN,2
18707,speed,VB,3
18708,speeding,VBG,1
18709,spend,VB,14
18710,spend,VBP,4
18711,spenders,NNS,1
18712,spending,NN,27
18713,spending,VBG,5
18714,spends,VBZ,2
18715,spent,VBD,17
18716,spent,VBN,11
18717,spewing,VBG,1
18718,spied,VBD,1
18719,spies,NNS,2
18720,spigots,NNS,1
18721,spiked,JJ,1
18722,spilled,VBD,2
18723,spills,NNS,1
18724,spin,NN,1
18725,spin,VB,5
18726,spinning,VBG,1
18727,spinoff,NN,2
18728,spins,VBZ,1
18729,spirit,NN,3
18730,spirits,NNS,11
18731,spite,NN,2
18732,split,NN,9
18733,split,VB,1
18734,split,VBP,1
18735,splits,NNS,1
18736,splitting,NN,4
18737,splitting,VBG,1
18738,spoiler,NN,2
18739,spoke,VBD,6
18740,spokeman,NN,1
18741,spokesman,NN,76
18742,spokesmen,NNS,3
18743,spokesperson,NN,3
18744,spokeswoman,NN,25
18745,sponsor,NN,4
18746,sponsor,VB,1
18747,sponsored,VBN,2
18748,sponsoring,VBG,1
18749,sponsors,NNS,5
18750,sponsors,VBZ,1
18751,sponsorship,NN,1
18752,spontaneously,RB,1
18753,spooked,VBN,1
18754,spookiest,JJS,1
18755,sporadic,JJ,3
18756,sport,NN,5
18757,sports,NNS,4
18758,sportsmen,NNS,1
18759,sporty,JJ,1
18760,spot,NN,10
18761,spots,NNS,1
18762,spots,VBZ,1
18763,spotted,VBD,1
18764,spotted,VBN,2
18765,spotty,JJ,1
18766,spouse,NN,2
18767,spouses,NNS,3
18768,sprawling,VBG,1
18769,spread,NN,11
18770,spread,VB,3
18771,spread,VBN,2
18772,spread,VBP,1
18773,spreading,VBG,2
18774,spreads,NNS,1
18775,spreads,VBZ,2
18776,spreadsheet,NN,4
18777,spree,NN,2
18778,spring,NN,14
18779,spring-brake,NN,1
18780,sprinkler,NN,1
18781,sprung,VBN,1
18782,spun,VBN,1
18783,spur,VB,3
18784,spurious,JJ,1
18785,spurned,VBD,1
18786,spurned,VBN,1
18787,spurred,VBD,1
18788,spurred,VBN,2
18789,spurts,NNS,1
18790,sputter,VBP,1
18791,spy,NN,1
18792,squalid,JJ,1
18793,squalls,NNS,1
18794,square,NN,4
18795,square,VB,1
18796,squarely,RB,2
18797,squaring,VBG,1
18798,squat,JJ,1
18799,squeegee,VBP,1
18800,squeeze,NN,4
18801,squeeze,VB,2
18802,squeeze,VBP,1
18803,squeezed,VBD,1
18804,squeezed,VBN,6
18805,squeezes,VBZ,1
18806,squeezing,VBG,1
18807,squelched,VBN,1
18808,squinting,VBG,2
18809,stabbed,VBD,1
18810,stability,NN,4
18811,stabilization,NN,1
18812,stabilize,VB,3
18813,stabilize,VBP,1
18814,stabilized,VBN,1
18815,stabilizes,VBZ,1
18816,stabilizing,VBG,6
18817,stable,JJ,4
18818,stable,NN,1
18819,stack,VB,1
18820,stacked,VBN,1
18821,stadium,NN,4
18822,staff,NN,22
18823,staff,VB,1
18824,staffer,NN,1
18825,staffers,NNS,2
18826,staffing,NN,2
18827,staffs,NNS,1
18828,stage,NN,8
18829,stage,VB,1
18830,staged,VBD,3
18831,stages,NNS,2
18832,stagflation,NN,1
18833,staggering,JJ,1
18834,staging,VBG,1
18835,stagnant,JJ,3
18836,stagnated,VBD,1
18837,staid,JJ,1
18838,stake,NN,61
18839,stakes,NNS,5
18840,stale,JJ,1
18841,stalled,VBD,1
18842,stalled,VBN,3
18843,stalls,NNS,1
18844,stalwart,JJ,1
18845,stalwart,NN,1
18846,stampeded,VBN,1
18847,stamping,VBG,1
18848,stamps,NNS,1
18849,stance,NN,6
18850,stanch,VB,1
18851,stand,NN,4
18852,stand,VB,4
18853,stand,VBP,5
18854,stand-by,JJ,1
18855,standard,JJ,19
18856,standard,NN,1
18857,standardize,VB,1
18858,standards,NNS,16
18859,standby,JJ,1
18860,standby,NN,1
18861,standbys,NNS,1
18862,standing,VBG,6
18863,standpoint,NN,1
18864,stands,NNS,2
18865,stands,VBZ,2
18866,star,NN,3
18867,stark,JJ,1
18868,start,NN,10
18869,start,VB,14
18870,start,VBP,6
18871,start-up,JJ,5
18872,start-up,NN,1
18873,started,VBD,17
18874,started,VBN,10
18875,starting,VBG,14
18876,startling,JJ,1
18877,starts,VBZ,6
18878,startup,NN,1
18879,starvation,NN,1
18880,starving,VBG,2
18881,state,NN,134
18882,state,VB,1
18883,state-controlled,JJ,3
18884,state-level,JJ,1
18885,state-owned,JJ,5
18886,state-produced,JJ,1
18887,state-run,JJ,2
18888,stated,VBD,1
18889,stated,VBN,1
18890,statehood,NN,1
18891,statement,NN,27
18892,statements,NNS,6
18893,states,NNS,37
18894,states,VBZ,1
18895,statewide,JJ,2
18896,stating,VBG,1
18897,station,NN,16
18898,stationed,VBN,1
18899,stations,NNS,16
18900,statist,JJ,1
18901,statistical,JJ,3
18902,statistically,RB,1
18903,statistics,NNS,6
18904,statue,NN,1
18905,status,NN,9
18906,statute,NN,4
18907,statutes,NNS,1
18908,staunchest,JJS,1
18909,stay,NN,1
18910,stay,VB,13
18911,stay,VBP,2
18912,stayed,VBD,7
18913,staying,VBG,1
18914,stays,VBZ,2
18915,steadfast,JJ,1
18916,steadfastly,RB,2
18917,steadied,VBN,1
18918,steadily,RB,5
18919,steady,JJ,9
18920,steak,NN,1
18921,steakhouse,NN,1
18922,steal,VB,2
18923,steal,VBP,1
18924,stealing,VBG,6
18925,steam,NN,2
18926,steam-generating,NN,1
18927,steaming,VBG,1
18928,steel,NN,27
18929,steelmaker,NN,2
18930,steelmakers,NNS,2
18931,steep,JJ,7
18932,steeper,JJR,2
18933,steeply,RB,1
18934,steer,VB,1
18935,steered,VBN,1
18936,steering,NN,2
18937,stem,VB,3
18938,stem,VBP,2
18939,stemmed,VBD,4
18940,stemming,VBG,4
18941,stems,VBZ,2
18942,step,NN,11
18943,step,VB,1
18944,stepped,VBD,7
18945,stepped,VBN,2
18946,stepped-up,JJ,2
18947,stepping,VBG,3
18948,steps,NNS,17
18949,stereotypical,JJ,1
18950,stereotypically,RB,1
18951,sterling,NN,8
18952,stew,NN,1
18953,stewed,JJ,1
18954,stick,VB,2
18955,stick,VBP,2
18956,sticker,NN,1
18957,sticking,VBG,2
18958,sticks,VBZ,1
18959,stiff,JJ,3
18960,stiff,NN,1
18961,stiffest,JJS,1
18962,stifle,VB,1
18963,stigma,NN,2
18964,still,JJ,3
18965,still,RB,116
18966,still-daylighted,JJ,1
18967,still-limited,JJ,1
18968,stilts,NNS,1
18969,stimulated,VBN,1
18970,stint,NN,2
18971,stints,NNS,1
18972,stipulate,VB,1
18973,stipulated,VBD,1
18974,stir,VB,2
18975,stirred,VBD,1
18976,stirring,VBG,1
18977,stock,NN,230
18978,stock,VB,3
18979,stock-appreciation,NN,1
18980,stock-for-debt,JJ,1
18981,stock-holding,JJ,1
18982,stock-index,NN,12
18983,stock-market,NN,14
18984,stock-quote,JJ,1
18985,stock-registration,NN,1
18986,stock-repurchase,JJ,1
18987,stockbroker,NN,1
18988,stockbrokers,NNS,2
18989,stockbuilding,VBG,1
18990,stockholder,NN,1
18991,stockholders,NNS,5
18992,stockholdings,NNS,2
18993,stockpile,NN,1
18994,stocks,NNS,142
18995,stocks,VBZ,4
18996,stocks-index,JJ,1
18997,stockyards,NNS,1
18998,stoking,VBG,1
18999,stolen,VBN,3
19000,stolid,JJ,1
19001,stomach,VB,1
19002,stomach-churning,JJ,1
19003,stomachs,NNS,1
19004,stone,NN,1
19005,stonewalled,VBD,1
19006,stood,VBD,4
19007,stop,NN,7
19008,stop,VB,14
19009,stop,VBP,1
19010,stop-gap,JJ,1
19011,stop-limit,JJ,1
19012,stop-loss,NN,3
19013,stoppages,NNS,1
19014,stopped,VBD,8
19015,stopped,VBN,8
19016,stopping,VBG,2
19017,stops,VBZ,3
19018,storage,NN,7
19019,store,NN,11
19020,store,VB,1
19021,storefronts,NNS,1
19022,storeroom,NN,1
19023,stores,NNS,15
19024,stores,VBZ,1
19025,stories,NNS,14
19026,storm,NN,10
19027,stormed,VBD,1
19028,storming,VBG,1
19029,storms,NNS,1
19030,story,NN,21
19031,stowed,VBD,1
19032,straight,JJ,4
19033,straightforward,JJ,1
19034,strain,NN,6
19035,strain,VB,1
19036,straining,VBG,1
19037,straitjacket,NN,1
19038,stranded,VBN,1
19039,strange,JJ,2
19040,stranger,NN,1
19041,strapped,VBD,1
19042,strapped,VBN,2
19043,strategic,JJ,6
19044,strategies,NNS,11
19045,strategist,NN,7
19046,strategists,NNS,1
19047,strategy,NN,19
19048,stratospheric,JJ,1
19049,streak,NN,2
19050,stream,NN,4
19051,streamed,VBD,1
19052,streaming,VBG,1
19053,streamlining,NN,1
19054,streamlining,VBG,1
19055,street,NN,8
19056,streets,NNS,7
19057,strength,NN,10
19058,strengthen,VB,3
19059,strengthened,VBN,1
19060,strengthening,VBG,4
19061,strengths,NNS,1
19062,stress,NN,10
19063,stress,VB,2
19064,stress,VBP,1
19065,stress-producing,JJ,1
19066,stress-provoking,JJ,1
19067,stress-related,JJ,7
19068,stressed,VBD,2
19069,stressing,VBG,3
19070,stressors,NNS,1
19071,stretch,NN,3
19072,stretched,VBD,2
19073,stretched,VBN,1
19074,strewn,VBN,1
19075,strict,JJ,3
19076,stricter,JJR,1
19077,strictly,RB,1
19078,stride,NN,1
19079,strife,NN,1
19080,strike,NN,8
19081,strike,VB,1
19082,strikes,NNS,5
19083,striking,JJ,3
19084,strikingly,RB,1
19085,string,NN,5
19086,stringent,JJ,3
19087,strip,NN,2
19088,stripped,VBD,2
19089,stripped,VBN,3
19090,stripping,VBG,1
19091,strips,NNS,1
19092,striving,VBG,1
19093,stroll,VBP,1
19094,strong,JJ,59
19095,strong,RB,1
19096,stronger,JJR,12
19097,stronger,RBR,1
19098,strongest,JJS,7
19099,strongly,RB,7
19100,strongman,NN,1
19101,struck,VBD,11
19102,structural,JJ,14
19103,structure,NN,17
19104,structure,VB,1
19105,structured,VBN,3
19106,structures,NNS,11
19107,structuring,VBG,1
19108,struggle,NN,4
19109,struggled,VBD,2
19110,struggled,VBN,2
19111,struggles,NNS,1
19112,struggling,VBG,2
19113,stubbornly,RB,1
19114,stuck,VBD,1
19115,stuck,VBN,4
19116,student,NN,3
19117,students,NNS,9
19118,studied,VBD,1
19119,studied,VBN,3
19120,studies,NNS,7
19121,studies,VBZ,1
19122,studio,NN,12
19123,studios,NNS,1
19124,study,NN,21
19125,study,VB,5
19126,studying,VBG,2
19127,stuff,NN,7
19128,stuffy,JJ,1
19129,stumble,NN,1
19130,stumbling,VBG,1
19131,stung,VBN,1
19132,stunned,VBD,1
19133,stunned,VBN,1
19134,stunning,JJ,2
19135,stunt,NN,1
19136,stupid,JJ,3
19137,sturdy,JJ,1
19138,stutter,NN,1
19139,style,NN,9
19140,styles,NNS,2
19141,stylistic,JJ,1
19142,stymied,VBN,2
19143,subcommittee,NN,5
19144,subcompact,NN,1
19145,subcontract,NN,1
19146,subcontracting,NN,1
19147,subdirector,NN,1
19148,subgroups,NNS,1
19149,subject,NN,22
19150,subjects,NNS,2
19151,submarine,NN,2
19152,submit,VB,7
19153,submit,VBP,1
19154,submitted,VBN,5
19155,subordinate,JJ,1
19156,subordinate,VB,1
19157,subordinated,VBD,3
19158,subordinated,VBN,5
19159,subordinates,NNS,2
19160,subpoena,NN,1
19161,subscriber,NN,4
19162,subscribers,NNS,5
19163,subsequent,JJ,4
19164,subsequently,RB,2
19165,subsided,VBN,1
19166,subsidiaries,NNS,4
19167,subsidiary,NN,33
19168,subsidies,NNS,4
19169,subsidize,VB,1
19170,subsidized,JJ,1
19171,subsidizing,VBG,2
19172,substance,NN,1
19173,substantial,JJ,18
19174,substantially,RB,12
19175,substitute,NN,1
19176,substitutes,NNS,1
19177,subterranean,JJ,1
19178,subtle,JJ,1
19179,subtract,VB,2
19180,suburban,JJ,5
19181,suburbs,NNS,1
19182,subway,NN,1
19183,succeed,VB,7
19184,succeed,VBP,1
19185,succeeded,VBD,1
19186,succeeded,VBN,2
19187,succeeding,VBG,3
19188,succeeds,VBZ,6
19189,success,NN,16
19190,successes,NNS,1
19191,successful,JJ,16
19192,successfully,RB,1
19193,succession,NN,2
19194,successor,NN,3
19195,successors,NNS,2
19196,such,JJ,201
19197,sucker,NN,2
19198,suckers,NNS,3
19199,sudden,JJ,9
19200,suddenly,RB,2
19201,sue,VB,2
19202,sued,VBD,6
19203,sued,VBN,2
19204,suffer,VB,5
19205,suffered,VBD,12
19206,suffered,VBN,2
19207,suffering,NN,3
19208,suffering,VBG,5
19209,suffers,VBZ,1
19210,sufficient,JJ,6
19211,sufficiently,RB,1
19212,suggest,VB,3
19213,suggest,VBP,8
19214,suggested,VBD,8
19215,suggested,VBN,3
19216,suggesting,VBG,4
19217,suggestion,NN,3
19218,suggestions,NNS,13
19219,suggests,VBZ,10
19220,suing,VBG,3
19221,suit,NN,40
19222,suitable,JJ,1
19223,suitors,NNS,1
19224,suits,NNS,6
19225,suits,VBZ,1
19226,sulfurous,JJ,1
19227,sum,NN,5
19228,sum,VB,1
19229,summaries,NNS,1
19230,summarize,VB,1
19231,summary,NN,1
19232,summed,VBD,2
19233,summer,NN,21
19234,summers,NNS,1
19235,summit,NN,2
19236,sums,NNS,3
19237,sun,NN,3
19238,sun-drenched,JJ,1
19239,sundry,JJ,1
19240,sunflowers,NNS,1
19241,sunk,VBN,3
19242,sunlight,NN,1
19243,sunrise,NN,1
19244,sunshine,NN,2
19245,suntan,NN,1
19246,super-charger,NN,1
19247,supercomputer,NN,2
19248,superficial,JJ,1
19249,superior,JJ,1
19250,supermarket,NN,2
19251,superpowers,NNS,1
19252,supersafe,NN,1
19253,supervised,VBD,2
19254,supervisor,NN,4
19255,supervisors,NNS,1
19256,supplemental,JJ,2
19257,supplied,VBN,2
19258,supplier,NN,3
19259,supplies,NNS,16
19260,supply,NN,17
19261,supply,VB,2
19262,supply-demand,JJ,3
19263,support,NN,35
19264,support,VB,17
19265,supported,VBD,1
19266,supporters,NNS,4
19267,supporting,VBG,4
19268,supports,NNS,1
19269,supports,VBZ,3
19270,suppose,VBP,1
19271,supposed,VBN,5
19272,supposedly,RB,1
19273,sure,JJ,24
19274,surely,RB,3
19275,surface,NN,2
19276,surfaced,VBD,2
19277,surfers,NNS,1
19278,surge,NN,11
19279,surged,VBD,14
19280,surged,VBN,1
19281,surgeon,NN,1
19282,surgery,NN,2
19283,surging,VBG,1
19284,surpluses,NNS,1
19285,surprise,NN,8
19286,surprise,VB,1
19287,surprised,VBN,3
19288,surprises,NNS,2
19289,surprising,JJ,4
19290,surprisingly,RB,5
19291,surreal,JJ,1
19292,surrender,NN,1
19293,surrender,VB,1
19294,surrendered,VBD,1
19295,surround,VBP,2
19296,surrounded,VBN,2
19297,surrounding,VBG,8
19298,surtax,NN,2
19299,surtaxes,NNS,1
19300,surveillance,NN,1
19301,survey,NN,24
19302,survey,VB,3
19303,survey,VBP,1
19304,surveyed,VBD,1
19305,surveyed,VBN,3
19306,surveys,NNS,1
19307,surveys,VBZ,1
19308,survival,NN,3
19309,survive,VB,2
19310,survive,VBP,1
19311,survived,VBD,3
19312,survived,VBN,1
19313,surviving,VBG,2
19314,survivor,NN,1
19315,susceptible,JJ,2
19316,suspect,VB,1
19317,suspect,VBP,1
19318,suspects,VBZ,3
19319,suspend,VB,4
19320,suspended,VBD,6
19321,suspended,VBN,4
19322,suspending,VBG,1
19323,suspension,NN,7
19324,sustain,VB,2
19325,sustain,VBP,1
19326,sustainable,JJ,1
19327,sustained,VBD,2
19328,sustained,VBN,7
19329,sustaining,VBG,1
19330,svelte,JJ,1
19331,svelte-looking,JJ,1
19332,swagger,NN,1
19333,swallow,VB,1
19334,swallowed,VBN,1
19335,swamp,VB,1
19336,swankier,JJR,1
19337,swap,VB,1
19338,swapping,VBG,1
19339,swarms,NNS,1
19340,sway,NN,1
19341,sway,VBP,2
19342,swaying,NN,1
19343,swaying,VBG,1
19344,sweat,NN,1
19345,sweater,NN,1
19346,sweaters,NNS,1
19347,sweeping,VBG,3
19348,sweepstakes,NN,2
19349,sweet,JJ,1
19350,sweetened,VBD,1
19351,sweetened,VBN,4
19352,sweetener,NN,1
19353,sweeteners,NNS,1
19354,sweetheart,NN,1
19355,swell,VB,1
19356,swelled,VBD,1
19357,swells,NNS,2
19358,swept,VBN,1
19359,swift,JJ,2
19360,swiftly,RB,4
19361,swine,NNS,1
19362,swing,NN,3
19363,swing,VBP,1
19364,swings,NNS,3
19365,swipe,NN,1
19366,switch,VB,2
19367,switch,VBP,1
19368,switched,VBD,2
19369,switched,VBN,1
19370,switchers,NNS,1
19371,switches,NNS,3
19372,switches,VBZ,1
19373,switching,VBG,1
19374,swiveling,VBG,1
19375,swoop,NN,1
19376,sword,NN,1
19377,sworn,VBN,1
19378,swung,VBD,2
19379,swung,VBN,1
19380,symbol,NN,4
19381,symbolic,JJ,1
19382,symbolizes,VBZ,1
19383,symbols,NNS,1
19384,symmetrical,JJ,1
19385,symmetry,NN,1
19386,sympathetic,JJ,1
19387,symptom,NN,1
19388,symptoms,NNS,1
19389,sync,NN,1
19390,syndicate,NN,8
19391,syndicated,VBN,1
19392,syndicating,VBG,1
19393,syndications,NNS,1
19394,syndicator,NN,1
19395,synthetic,JJ,2
19396,synthetic-leather,JJ,1
19397,syringe,NN,1
19398,system,NN,63
19399,system-management,NN,1
19400,systems,NNS,20
19401,tab,NN,1
19402,table,NN,10
19403,tables,NNS,5
19404,tablets,NNS,2
19405,taboo,JJ,1
19406,tabs,NNS,2
19407,tacit,JJ,1
19408,tacked,VBD,2
19409,tackles,VBZ,1
19410,tactic,NN,1
19411,tactical,JJ,2
19412,tactics,NNS,1
19413,tad,NN,1
19414,tag,NN,2
19415,tag,VB,1
19416,tags,NNS,2
19417,tailor-made,JJ,1
19418,tailspin,NN,3
19419,taint,NN,1
19420,take,NN,1
19421,take,VB,88
19422,take,VBP,12
19423,taken,VBN,29
19424,takeover,NN,50
19425,takeover-proof,JJ,1
19426,takeover-related,JJ,1
19427,takeover-stock,JJ,1
19428,takeover-threat,NN,1
19429,takeovers,NNS,8
19430,takers,NNS,1
19431,takes,VBZ,21
19432,taking,VBG,20
19433,tale,NN,1
19434,talent,NN,3
19435,talents,NNS,1
19436,tales,NNS,1
19437,talk,NN,6
19438,talk,VB,13
19439,talked,VBD,3
19440,talked,VBN,1
19441,talking,VBG,10
19442,talks,NNS,19
19443,talks,VBZ,1
19444,tall,JJ,1
19445,tallest,JJS,1
19446,tallied,VBD,1
19447,tally,NN,1
19448,tame,JJ,1
19449,tamer,JJR,1
19450,tampering,VBG,1
19451,tandem,NN,1
19452,tangoed,VBD,1
19453,tank,NN,4
19454,tanker,NN,1
19455,tanks,NNS,3
19456,tanned,JJ,1
19457,tap,VB,1
19458,tap,VBP,1
19459,tape,NN,9
19460,taped,VBD,1
19461,tapes,NNS,1
19462,target,NN,16
19463,target,VB,4
19464,targeted,VBD,1
19465,targeted,VBN,3
19466,targeting,VBG,1
19467,targets,NNS,6
19468,targets,VBZ,1
19469,tarnished,VBN,2
19470,tart,JJ,1
19471,task,NN,16
19472,tasks,NNS,4
19473,taste,NN,2
19474,tasteless,JJ,1
19475,tastes,NNS,1
19476,tastes,VBZ,1
19477,tasting,VBG,1
19478,tasty,JJ,1
19479,taught,VBD,1
19480,tax,NN,101
19481,tax,VB,3
19482,tax,VBP,11
19483,tax-and-budget,JJ,1
19484,tax-collection,JJ,1
19485,tax-compliance,NN,1
19486,tax-cut,JJ,1
19487,tax-deductible,JJ,1
19488,tax-deferred,JJ,1
19489,tax-department,JJ,1
19490,tax-exempt,JJ,2
19491,tax-free,JJ,6
19492,tax-give-away,JJ,1
19493,tax-preparation,NN,3
19494,tax-sheltered,JJ,1
19495,tax-writers,NNS,2
19496,tax-writing,JJ,1
19497,taxable,JJ,5
19498,taxation,NN,2
19499,taxed,VBN,1
19500,taxes,NNS,29
19501,taxes,VBZ,2
19502,taxi,NN,1
19503,taxpayer,NN,2
19504,taxpayers,NNS,10
19505,tea,NN,4
19506,teach,VB,2
19507,teacher,NN,1
19508,teaches,VBZ,1
19509,team,NN,23
19510,team-management,NN,1
19511,teamed,VBD,1
19512,teams,NNS,4
19513,tear-jerking,JJ,1
19514,technical,JJ,16
19515,technicians,NNS,2
19516,techniques,NNS,4
19517,technocrats,NNS,1
19518,technological,JJ,2
19519,technologically,RB,1
19520,technologies,NNS,1
19521,technology,NN,24
19522,technology-licensing,JJ,1
19523,teemed,VBD,1
19524,teen-age,JJ,1
19525,teeth,NNS,2
19526,telecommunications,NNS,7
19527,telegram,NN,1
19528,telemarketers,NNS,2
19529,telemarketing,NN,3
19530,telephone,NN,44
19531,telephone-access,JJ,1
19532,telephones,NNS,1
19533,telescope,NN,1
19534,television,NN,21
19535,telex,NN,1
19536,tell,VB,19
19537,tell,VBP,2
19538,tell-tale,JJ,1
19539,teller,NN,1
19540,telling,VBG,7
19541,tells,VBZ,5
19542,temblor,NN,6
19543,temblor-prone,JJ,1
19544,temblors,NNS,1
19545,temperament,NN,1
19546,temperatures,NNS,2
19547,temporarily,RB,10
19548,temporary,JJ,9
19549,tempting,JJ,2
19550,tenant,NN,1
19551,tenants,NNS,3
19552,tend,VBP,12
19553,tended,VBD,1
19554,tendency,NN,4
19555,tender,NN,7
19556,tendered,VBN,2
19557,tends,VBZ,2
19558,tenfold,RB,3
19559,tenor,NN,1
19560,tens,NNS,2
19561,tension,NN,1
19562,tensions,NNS,1
19563,tentative,JJ,4
19564,tentatively,RB,4
19565,tenths,NNS,1
19566,term,NN,23
19567,term,VBP,1
19568,terminal,NN,2
19569,terminals,NNS,5
19570,terminate,VB,1
19571,terminated,VBD,1
19572,termination,NN,2
19573,terms,NNS,42
19574,terra,FW,1
19575,terrible,JJ,4
19576,terribly,RB,2
19577,terrific,JJ,2
19578,terrified,VBN,1
19579,terrifying,JJ,1
19580,territory,NN,4
19581,terrorism,NN,1
19582,terrorist,JJ,1
19583,terse,JJ,1
19584,test,NN,11
19585,test,VB,3
19586,test-marketing,VBG,1
19587,tested,VBD,1
19588,tested,VBN,2
19589,testified,VBD,3
19590,testing,NN,5
19591,tests,NNS,6
19592,text,NN,3
19593,than,IN,357
19594,thank,VBP,1
19595,thanked,VBD,1
19596,thanks,NNS,3
19597,thanks,VBZ,1
19598,that,DT,259
19599,that,IN,1053
19600,that,NN,2
19601,that,WDT,476
19602,the,DT,9202
19603,the,IN,17
19604,theater,NN,1
19605,theatrical,JJ,2
19606,theft,NN,2
19607,thefts,NNS,1
19608,their,PRP$,435
19609,theirs,PRP,2
